일시,월,일강수량(mm),평균 풍속(m/s),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),합계 일조시간(hr),합계 일사량(MJ/m2),일 최심신적설(cm),평균 전운량(1/10),평균 지면온도(°C),0
2015-05-19,0.36363636363636365,0.005675368898978434,0.5625,0.866910866910867,0.43292682926829273,0.9700038955979744,0.014598540145985404,0.10750243585579733,0.0,0.9400000000000001,0.5263157894736841,0.6111111111111112
2015-05-20,0.36363636363636365,0.0,0.484375,0.514041514041514,0.29878048780487804,0.9724386443319051,0.9416058394160586,0.8077297823968821,0.0,0.2,0.6356275303643724,0.6419753086419753
2015-05-21,0.36363636363636365,0.0,0.578125,0.3931623931623932,0.2896341463414634,0.9770159719516948,0.905109489051095,0.7989607015264697,0.0,0.25,0.6943319838056679,0.691358024691358
2015-05-22,0.36363636363636365,0.0,0.453125,0.3345543345543345,0.2804878048780488,0.9774055317491236,0.9416058394160586,0.7957128937966872,0.0,0.29,0.7267206477732793,0.7181069958847737
2015-05-23,0.36363636363636365,0.0,0.390625,0.2515262515262515,0.2378048780487805,0.9748733930658356,0.8978102189781023,0.7687560896394934,0.0,0.19,0.7186234817813764,0.7304526748971194
2015-05-24,0.36363636363636365,0.0,0.375,0.2368742368742369,0.24085365853658539,0.9724386443319051,0.9854014598540147,0.8327379019162066,0.0,0.0,0.7732793522267205,0.7386831275720165
2015-05-25,0.36363636363636365,0.0,0.421875,0.4297924297924298,0.35060975609756095,0.9728282041293339,0.978102189781022,0.7921403052939266,0.0,0.0,0.777327935222672,0.7345679012345678
2015-05-26,0.36363636363636365,0.0,0.421875,0.3785103785103785,0.3231707317073171,0.9752629528632646,0.978102189781022,0.8268918480025983,0.0,0.010000000000000002,0.7914979757085019,0.7489711934156378
2015-05-27,0.36363636363636365,0.0,0.3125,0.18315018315018314,0.225609756097561,0.9738994935722635,0.9854014598540147,0.8366352711919455,0.0,0.2,0.8157894736842104,0.7839506172839505
2015-05-28,0.36363636363636365,0.0,0.34375,0.11233211233211235,0.21646341463414637,0.9726334242306195,0.8978102189781023,0.7567392010392985,0.0,0.27999999999999997,0.8076923076923076,0.8065843621399177
2015-05-29,0.36363636363636365,0.0,0.390625,0.23076923076923075,0.29878048780487804,0.9711725749902611,0.5912408759124088,0.598895745371874,0.0,0.73,0.8036437246963561,0.7962962962962963
2015-05-30,0.36363636363636365,0.002270147559591374,0.453125,0.6483516483516484,0.475609756097561,0.9693221659524738,0.29197080291970806,0.29879831113998045,0.0,0.61,0.6194331983805668,0.7139917695473251
2015-05-31,0.36363636363636365,0.0,0.34375,0.42612942612942606,0.36585365853658536,0.9719516945851189,0.9124087591240877,0.7684313088665151,0.0,0.30000000000000004,0.7894736842105261,0.7613168724279835
2015-06-01,0.4545454545454545,0.0,0.40625,0.32600732600732607,0.31402439024390244,0.9738994935722635,0.8759124087591241,0.6498863267294577,0.0,0.5599999999999999,0.7327935222672063,0.7530864197530864
2015-06-02,0.4545454545454545,0.0,0.421875,0.35409035409035405,0.3628048780487805,0.9718543046357616,0.9124087591240877,0.7102955505034102,0.0,0.78,0.7935222672064776,0.7818930041152263
2015-06-03,0.4545454545454545,0.0,0.59375,0.188034188034188,0.24085365853658539,0.9713673548889755,0.9635036496350365,0.863267294576161,0.0,0.26,0.8279352226720647,0.786008230452675
2015-06-04,0.4545454545454545,0.0,0.40625,0.1343101343101343,0.2317073170731708,0.97331515387612,0.7226277372262775,0.0,0.0,0.45999999999999996,0.8360323886639675,0.8045267489711934
2015-06-05,0.4545454545454545,0.005675368898978434,0.265625,0.4993894993894994,0.3689024390243903,0.9707830151928322,0.021897810218978103,0.19291977914907438,0.0,0.9300000000000002,0.5850202429149797,0.6995884773662552
2015-06-06,0.4545454545454545,0.0,0.359375,0.39682539682539686,0.375,0.9757499026100507,0.8029197080291972,0.7499188048067554,0.0,0.35000000000000003,0.7914979757085019,0.7674897119341564
2015-06-07,0.4545454545454545,0.0,0.359375,0.35286935286935284,0.3689024390243903,0.9769185820023375,0.5985401459854015,0.6641766807405001,0.0,0.34,0.7995951417004047,0.7880658436213992
2015-06-08,0.4545454545454545,0.0,0.359375,0.4517704517704517,0.42378048780487804,0.9714647448383328,0.3722627737226277,0.4787268593699253,0.0,0.79,0.7611336032388663,0.7674897119341564
2015-06-09,0.4545454545454545,0.0,0.453125,0.590964590964591,0.4969512195121951,0.9710751850409038,0.7737226277372263,0.6401429035401104,0.0,0.41,0.7530364372469633,0.7633744855967077
2015-06-10,0.4545454545454545,0.0,0.34375,0.4444444444444444,0.46646341463414637,0.9714647448383328,0.8102189781021898,0.7622604741799285,0.0,0.26,0.8744939271255059,0.8271604938271605
2015-06-11,0.4545454545454545,0.04256526674233826,0.4375,0.5091575091575091,0.5152439024390245,0.9660109076743281,0.3065693430656935,0.3744722312439103,0.0,0.73,0.7530364372469633,0.8127572016460906
2015-06-12,0.4545454545454545,0.002837684449489217,0.59375,0.5518925518925519,0.5121951219512195,0.9673743669653292,0.8686131386861315,0.7307567392010392,0.0,0.58,0.7449392712550605,0.7921810699588477
2015-06-13,0.4545454545454545,0.002837684449489217,0.5,0.5372405372405372,0.5609756097560976,0.9689326061550448,0.6204379562043796,0.5453069178304644,0.0,0.71,0.7307692307692306,0.8148148148148148
2015-06-14,0.4545454545454545,0.08796821793416573,0.421875,0.6398046398046398,0.5579268292682927,0.9714647448383328,0.6204379562043796,0.6339720688535239,0.0,0.53,0.7267206477732793,0.7757201646090535
2015-06-15,0.4545454545454545,0.0,0.34375,0.5824175824175823,0.5670731707317074,0.9710751850409038,0.6715328467153285,0.6047417992854823,0.0,0.63,0.7226720647773278,0.8045267489711934
2015-06-16,0.4545454545454545,0.0,0.375,0.5860805860805861,0.5975609756097562,0.9691273860537594,0.7153284671532848,0.6846378694381292,0.0,0.45999999999999996,0.7712550607287448,0.8209876543209876
2015-06-17,0.4545454545454545,0.053916004540295125,0.40625,0.6703296703296703,0.603658536585366,0.968543046357616,0.5182481751824818,0.4982137057486197,0.0,0.54,0.7186234817813764,0.7880658436213992
2015-06-18,0.4545454545454545,0.017026106696935304,0.421875,0.5067155067155067,0.5182926829268293,0.9699065056486171,0.6496350364963505,0.6563819421890225,0.0,0.71,0.7085020242914978,0.8168724279835391
2015-06-19,0.4545454545454545,0.0,0.453125,0.4871794871794871,0.5091463414634146,0.9721464744838334,0.6715328467153285,0.6128613186099383,0.0,0.58,0.7064777327935221,0.8106995884773662
2015-06-20,0.4545454545454545,0.2525539160045403,0.28125,0.8925518925518926,0.6067073170731708,0.9730229840280484,0.0,0.1055537512179279,0.0,0.75,0.603238866396761,0.7098765432098766
2015-06-21,0.4545454545454545,0.0,0.3125,0.625152625152625,0.5213414634146342,0.9738021036229062,0.9343065693430659,0.7538161740824944,0.0,0.09000000000000001,0.7044534412955464,0.7674897119341564
2015-06-22,0.4545454545454545,0.0,0.375,0.5189255189255189,0.5121951219512195,0.9738021036229062,0.8248175182481753,0.7106203312763884,0.0,0.38,0.7246963562753035,0.8004115226337448
2015-06-23,0.4545454545454545,0.0,0.359375,0.564102564102564,0.5670731707317074,0.9744838332684068,0.854014598540146,0.6742448847028256,0.0,0.29,0.7429149797570849,0.8148148148148148
2015-06-24,0.4545454545454545,0.0,0.390625,0.4932844932844932,0.5548780487804877,0.9725360342812622,0.6277372262773723,0.5852549529067879,0.0,0.61,0.7469635627530363,0.8353909465020576
2015-06-25,0.4545454545454545,0.011350737797956869,0.328125,0.5763125763125763,0.5884146341463415,0.9674717569146865,0.17518248175182483,0.38746346216303995,0.0,0.8900000000000001,0.7408906882591092,0.8168724279835391
2015-06-26,0.4545454545454545,0.07094211123723043,0.515625,0.7069597069597069,0.5396341463414634,0.9626022594468252,0.021897810218978103,0.33679766157843455,0.0,0.96,0.6457489878542509,0.7386831275720165
2015-06-27,0.4545454545454545,0.0,0.34375,0.4566544566544566,0.5000000000000001,0.9701012855473317,0.9197080291970804,0.8499512828840533,0.0,0.31000000000000005,0.7449392712550605,0.8251028806584362
2015-06-28,0.4545454545454545,0.0,0.40625,0.536019536019536,0.5792682926829268,0.9732177639267628,0.9489051094890512,0.7573887625852549,0.0,0.30000000000000004,0.7611336032388663,0.8292181069958847
2015-06-29,0.4545454545454545,0.0,0.4375,0.536019536019536,0.5823170731707318,0.9707830151928322,0.832116788321168,0.7307567392010392,0.0,0.68,0.7894736842105261,0.8353909465020576
2015-06-30,0.4545454545454545,0.014188422247446085,0.265625,0.6361416361416361,0.6189024390243902,0.9628944292948969,0.20437956204379562,0.2757388762585255,0.0,0.91,0.6943319838056679,0.8086419753086419
2015-07-01,0.5454545454545454,0.002837684449489217,0.59375,0.590964590964591,0.5548780487804877,0.9600701207635373,0.854014598540146,0.747970120168886,0.0,0.44000000000000006,0.7611336032388663,0.7942386831275721
2015-07-02,0.5454545454545454,0.0,0.625,0.568986568986569,0.5274390243902439,0.9653291780288276,0.8102189781021898,0.6700227346541084,0.0,0.45999999999999996,0.7611336032388663,0.7942386831275721
2015-07-03,0.5454545454545454,0.0,0.46875,0.5457875457875458,0.5030487804878049,0.969419555901831,0.8102189781021898,0.7301071776550828,0.0,0.21000000000000002,0.7591093117408906,0.786008230452675
2015-07-04,0.5454545454545454,0.0,0.34375,0.46275946275946267,0.4695121951219513,0.9730229840280484,0.7956204379562045,0.6774926924326079,0.0,0.19,0.7894736842105261,0.8024691358024691
2015-07-05,0.5454545454545454,0.0,0.359375,0.48229548229548225,0.49390243902439024,0.9747760031164785,0.708029197080292,0.5920753491393309,0.0,0.51,0.748987854251012,0.8045267489711934
2015-07-06,0.5454545454545454,0.0,0.34375,0.4444444444444444,0.49085365853658547,0.9749707830151929,0.7226277372262775,0.6638518999675219,0.0,0.39,0.8137651821862346,0.8271604938271605
2015-07-07,0.5454545454545454,0.0,0.3125,0.41758241758241765,0.49085365853658547,0.9739968835216207,0.4014598540145986,0.4806755440077948,0.0,0.76,0.7894736842105261,0.8333333333333334
2015-07-08,0.5454545454545454,0.002837684449489217,0.625,0.6336996336996337,0.5853658536585366,0.9754577327619791,0.09489051094890512,0.40305293926599545,0.0,0.9400000000000001,0.7165991902834007,0.7880658436213992
2015-07-09,0.5454545454545454,0.0,0.453125,0.5299145299145299,0.6189024390243902,0.977989871445267,0.3284671532846716,0.4579408898993179,0.0,0.68,0.7813765182186233,0.8518518518518519
2015-07-10,0.5454545454545454,0.0,0.296875,0.525030525030525,0.7042682926829269,0.976723802103623,0.635036496350365,0.5829814874959403,0.0,0.5599999999999999,0.860323886639676,0.9074074074074074
2015-07-11,0.5454545454545454,0.0,0.328125,0.5177045177045176,0.7560975609756098,0.9729255940786912,0.7226277372262775,0.5842806105878531,0.0,0.75,0.8947368421052629,0.9320987654320987
2015-07-12,0.5454545454545454,0.1645856980703746,0.625,0.9304029304029303,0.8719512195121952,0.9602649006622518,0.0,0.157193894121468,0.0,1.0,0.7125506072874492,0.8168724279835391
2015-07-13,0.5454545454545454,0.05675368898978434,0.8125,0.8901098901098902,0.7560975609756098,0.9576353720296066,0.007299270072992702,0.11432283208834036,0.0,0.9500000000000001,0.665991902834008,0.7818930041152263
2015-07-14,0.5454545454545454,0.0,0.546875,0.6654456654456655,0.7103658536585367,0.9673743669653292,0.7372262773722629,0.6641766807405001,0.0,0.5,0.7348178137651821,0.8436213991769548
2015-07-15,0.5454545454545454,0.0,0.453125,0.4993894993894994,0.628048780487805,0.9703934553954032,0.832116788321168,0.6342968496265021,0.0,0.33,0.769230769230769,0.8806584362139918
2015-07-16,0.5454545454545454,0.0,0.78125,0.4078144078144078,0.4603658536585366,0.9713673548889755,0.8175182481751825,0.6817148424813251,0.0,0.39,0.7510121457489877,0.8148148148148148
2015-07-17,0.5454545454545454,0.0,0.5625,0.38949938949938945,0.41463414634146345,0.9704908453447605,0.5912408759124088,0.605716141604417,0.0,0.61,0.7307692307692306,0.7921810699588477
2015-07-18,0.5454545454545454,0.002837684449489217,0.34375,0.5567765567765568,0.5670731707317074,0.9731203739774057,0.08029197080291972,0.290029230269568,0.0,0.9900000000000001,0.748987854251012,0.8065843621399177
2015-07-19,0.5454545454545454,0.02837684449489217,0.28125,0.7264957264957266,0.7134146341463415,0.9747760031164785,0.24817518248175185,0.41214680090938616,0.0,0.86,0.7186234817813764,0.823045267489712
2015-07-20,0.5454545454545454,0.0,0.375,0.6532356532356534,0.7743902439024392,0.9728282041293339,0.12408759124087593,0.3403702500811952,0.0,0.8500000000000001,0.7388663967611334,0.8724279835390947
2015-07-21,0.5454545454545454,0.062429057888762775,0.25,0.7777777777777777,0.853658536585366,0.970685625243475,0.021897810218978103,0.24455992205261448,0.0,0.9500000000000001,0.7388663967611334,0.8621399176954733
2015-07-22,0.5454545454545454,0.005675368898978434,0.28125,0.7203907203907205,0.8445121951219512,0.9700038955979744,0.16058394160583944,0.2802858070802209,0.0,0.8500000000000001,0.7672064777327934,0.8765432098765432
2015-07-23,0.5454545454545454,0.09080590238365495,0.328125,0.7704517704517705,0.8414634146341464,0.970685625243475,0.16788321167883213,0.27768756089639496,0.0,0.9500000000000001,0.7449392712550605,0.8600823045267489
2015-07-24,0.5454545454545454,0.1503972758229285,0.3125,0.9645909645909646,0.8902439024390244,0.9688352162056876,0.0,0.12309191295875284,0.0,1.0,0.7145748987854249,0.8148148148148148
2015-07-25,0.5454545454545454,0.45402951191827473,0.5,0.9426129426129425,0.8902439024390244,0.9697117257499027,0.0,0.06268268918480026,0.0,1.0,0.7024291497975707,0.8209876543209876
2015-07-26,0.5454545454545454,0.2298524404086266,0.40625,0.8253968253968255,0.8414634146341464,0.9719516945851189,0.31386861313868614,0.4582656706722962,0.0,0.8400000000000001,0.7024291497975707,0.8415637860082305
2015-07-27,0.5454545454545454,0.008513053348467652,0.359375,0.8315018315018315,0.8597560975609756,0.9721464744838334,0.26277372262773724,0.30626826891848,0.0,0.8400000000000001,0.7044534412955464,0.845679012345679
2015-07-28,0.5454545454545454,0.0,0.421875,0.68986568986569,0.8048780487804879,0.9718543046357616,0.5255474452554745,0.5180253329002923,0.0,0.73,0.7712550607287448,0.8765432098765432
2015-07-29,0.5454545454545454,0.022701475595913737,0.40625,0.7936507936507938,0.8567073170731708,0.9703934553954032,0.014598540145985404,0.17830464436505358,0.0,0.8400000000000001,0.7186234817813764,0.8559670781893004
2015-07-30,0.5454545454545454,0.0,0.546875,0.7142857142857143,0.875,0.9719516945851189,0.5766423357664234,0.49106852874309836,0.0,0.6900000000000001,0.7672064777327934,0.8950617283950617
2015-07-31,0.5454545454545454,0.0,0.421875,0.6886446886446886,0.8231707317073171,0.9730229840280484,0.489051094890511,0.48489769405651184,0.0,0.66,0.7813765182186233,0.8806584362139918
2015-08-01,0.6363636363636364,0.0,0.484375,0.6703296703296703,0.8170731707317074,0.9735099337748345,0.38686131386861317,0.37122442351412793,0.0,0.6900000000000001,0.769230769230769,0.8868312757201646
2015-08-02,0.6363636363636364,0.09364358683314417,0.421875,0.8107448107448106,0.8597560975609756,0.9737047136735489,0.10218978102189781,0.24975641442026633,0.0,0.8400000000000001,0.7246963562753035,0.8518518518518519
2015-08-03,0.6363636363636364,0.0,0.59375,0.6544566544566545,0.7865853658536586,0.9725360342812622,0.43795620437956206,0.41377070477427735,0.0,0.58,0.777327935222672,0.8806584362139918
2015-08-04,0.6363636363636364,0.0,0.703125,0.6764346764346764,0.7926829268292683,0.970685625243475,0.27007299270073,0.31731081519974014,0.0,0.8500000000000001,0.7388663967611334,0.8724279835390947
2015-08-05,0.6363636363636364,0.0005675368898978435,0.578125,0.5995115995115995,0.7591463414634148,0.9720490845344761,0.5474452554744527,0.5125040597596622,0.0,0.66,0.7894736842105261,0.8950617283950617
2015-08-06,0.6363636363636364,0.0,0.3125,0.568986568986569,0.7652439024390245,0.9757499026100507,0.8613138686131389,0.6976291003572589,0.0,0.31000000000000005,0.8279352226720647,0.9094650205761317
2015-08-07,0.6363636363636364,0.062429057888762775,0.21875,0.652014652014652,0.826219512195122,0.9785742111414103,0.5474452554744527,0.49074374797012016,0.0,0.27999999999999997,0.8481781376518217,0.9012345679012346
2015-08-08,0.6363636363636364,0.04256526674233826,0.328125,0.7472527472527472,0.8079268292682927,0.9773081417997663,0.3649635036496351,0.3796687236115622,0.0,0.65,0.7388663967611334,0.8539094650205762
2015-08-09,0.6363636363636364,0.0,0.328125,0.68986568986569,0.7560975609756098,0.9749707830151929,0.7007299270072993,0.5440077947385514,0.0,0.66,0.7631578947368419,0.8559670781893004
2015-08-10,0.6363636363636364,0.0,0.359375,0.6617826617826618,0.7500000000000001,0.9735099337748345,0.6277372262773723,0.6115621955180253,0.0,0.65,0.769230769230769,0.8621399176954733
2015-08-11,0.6363636363636364,0.0,0.328125,0.68009768009768,0.7591463414634148,0.9714647448383328,0.16058394160583944,0.3637544657356284,0.0,0.6400000000000001,0.7510121457489877,0.8580246913580247
2015-08-12,0.6363636363636364,0.0,0.3125,0.6056166056166056,0.6951219512195123,0.9686404363069733,0.7737226277372263,0.6453393959077622,0.0,0.2,0.8157894736842104,0.8683127572016461
2015-08-13,0.6363636363636364,0.0,0.296875,0.619047619047619,0.6981707317073171,0.9688352162056876,0.6204379562043796,0.472880805456317,0.0,0.48,0.7854251012145748,0.8518518518518519
2015-08-14,0.6363636363636364,0.0,0.375,0.5921855921855923,0.6737804878048781,0.9698091156992599,0.8175182481751825,0.6021435531016563,0.0,0.39,0.8137651821862346,0.8600823045267489
2015-08-15,0.6363636363636364,0.0005675368898978435,0.296875,0.6410256410256411,0.7347560975609757,0.9720490845344761,0.4744525547445256,0.42351412796362453,0.0,0.43,0.7854251012145748,0.8641975308641976
2015-08-16,0.6363636363636364,0.1645856980703746,0.3125,0.695970695970696,0.7225609756097561,0.97156213478769,0.12408759124087593,0.3049691458265671,0.0,0.8300000000000001,0.7813765182186233,0.8374485596707819
2015-08-17,0.6363636363636364,0.0,0.34375,0.5323565323565324,0.603658536585366,0.9723412543825478,0.8248175182481753,0.6554075998700877,0.0,0.33,0.7672064777327934,0.8539094650205762
2015-08-18,0.6363636363636364,0.0,0.390625,0.5128205128205128,0.6554878048780488,0.9762368523568369,0.635036496350365,0.5306917830464436,0.0,0.51,0.7449392712550605,0.8806584362139918
2015-08-19,0.6363636363636364,0.0,0.28125,0.6398046398046398,0.728658536585366,0.9768211920529802,0.014598540145985404,0.2932770379993504,0.0,0.86,0.7327935222672063,0.8580246913580247
2015-08-20,0.6363636363636364,0.002270147559591374,0.265625,0.7032967032967032,0.7195121951219513,0.9731203739774057,0.05839416058394162,0.20850925625202987,0.0,0.96,0.7226720647773278,0.8292181069958847
2015-08-21,0.6363636363636364,0.014188422247446085,0.3125,0.7374847374847374,0.7317073170731707,0.9687378262563304,0.31386861313868614,0.3361481000324781,0.0,0.71,0.7105263157894736,0.8251028806584362
2015-08-22,0.6363636363636364,0.0,0.390625,0.6336996336996337,0.6615853658536586,0.969419555901831,0.5036496350364964,0.4582656706722962,0.0,0.6900000000000001,0.7327935222672063,0.831275720164609
2015-08-23,0.6363636363636364,0.0,0.265625,0.5811965811965812,0.6432926829268293,0.9709777950915467,0.708029197080292,0.5771354335823319,0.0,0.44000000000000006,0.7591093117408906,0.8477366255144033
2015-08-24,0.6363636363636364,0.0,0.59375,0.5213675213675214,0.6067073170731708,0.9712699649396183,0.38686131386861317,0.4127963624553427,0.0,0.68,0.7469635627530363,0.8477366255144033
2015-08-25,0.6363636363636364,0.031214528944381387,0.5,0.7142857142857143,0.5731707317073171,0.966790027269186,0.0,0.13608314387788245,0.0,0.9900000000000001,0.6477732793522266,0.7530864197530864
2015-08-26,0.6363636363636364,0.0,0.453125,0.6166056166056166,0.524390243902439,0.9696143358005455,0.26277372262773724,0.3715492042871062,0.0,0.8500000000000001,0.6396761133603238,0.7572016460905349
2015-08-27,0.6363636363636364,0.0,0.484375,0.5274725274725275,0.5335365853658537,0.9708804051421894,0.8905109489051095,0.7063981812276713,0.0,0.19,0.7408906882591092,0.8148148148148148
2015-08-28,0.6363636363636364,0.0017026106696935302,0.265625,0.6288156288156289,0.5731707317073171,0.9722438644331906,0.4963503649635037,0.41052289704449496,0.0,0.5,0.6882591093117407,0.7839506172839505
2015-08-29,0.6363636363636364,0.0,0.265625,0.5848595848595848,0.5670731707317074,0.9729255940786912,0.781021897810219,0.5615459564793763,0.0,0.13,0.7631578947368419,0.8086419753086419
2015-08-30,0.6363636363636364,0.0,0.25,0.5860805860805861,0.5853658536585366,0.9745812232177641,0.7737226277372263,0.5875284183176356,0.0,0.13,0.783400809716599,0.8189300411522633
2015-08-31,0.6363636363636364,0.0,0.296875,0.5494505494505494,0.600609756097561,0.9755551227113364,0.6423357664233578,0.5245209483598571,0.0,0.38,0.7712550607287448,0.8395061728395061
2015-09-01,0.7272727272727273,0.0,0.53125,0.5067155067155067,0.5701219512195121,0.9742890533696923,0.6058394160583943,0.5472556024683339,0.0,0.7400000000000001,0.7611336032388663,0.8395061728395061
2015-09-02,0.7272727272727273,0.002837684449489217,0.328125,0.6703296703296703,0.6310975609756098,0.9755551227113364,0.24087591240875914,0.28126014939915556,0.0,0.8500000000000001,0.7165991902834007,0.7983539094650205
2015-09-03,0.7272727272727273,0.10215664018161182,0.359375,0.6984126984126984,0.6402439024390244,0.9748733930658356,0.7445255474452555,0.5228970444949659,0.0,0.41,0.7085020242914978,0.7983539094650205
2015-09-04,0.7272727272727273,0.0,0.34375,0.6178266178266179,0.6097560975609756,0.9757499026100507,0.613138686131387,0.4913933095160767,0.0,0.5,0.6943319838056679,0.8168724279835391
2015-09-05,0.7272727272727273,0.02837684449489217,0.328125,0.7557997557997558,0.6158536585365854,0.9730229840280484,0.0,0.16661253653783695,0.0,0.9400000000000001,0.6639676113360323,0.7572016460905349
2015-09-06,0.7272727272727273,0.0,0.578125,0.5189255189255189,0.4634146341463415,0.9718543046357616,0.4744525547445256,0.46768431308866515,0.0,0.48,0.6497975708502023,0.7633744855967077
2015-09-07,0.7272727272727273,0.0,0.375,0.4273504273504274,0.4085365853658537,0.9766264121542657,0.8905109489051095,0.6625527768756089,0.0,0.05,0.6639676113360323,0.771604938271605
2015-09-08,0.7272727272727273,0.0,0.5,0.3137973137973138,0.3201219512195122,0.9798402804830543,0.8978102189781023,0.6953556349464112,0.0,0.0,0.6983805668016193,0.7736625514403292
2015-09-09,0.7272727272727273,0.0,0.453125,0.3052503052503053,0.3231707317073171,0.9802298402804831,0.8759124087591241,0.6661253653783696,0.0,0.04000000000000001,0.7105263157894736,0.7674897119341564
2015-09-10,0.7272727272727273,0.0,0.375,0.5421245421245421,0.4847560975609757,0.9777950915465525,0.8686131386861315,0.6398181227671321,0.0,0.09000000000000001,0.7307692307692306,0.7674897119341564
2015-09-11,0.7272727272727273,0.014188422247446085,0.328125,0.7142857142857143,0.551829268292683,0.9740942734709779,0.13138686131386862,0.24001299123091913,0.0,0.9300000000000002,0.6619433198380565,0.7386831275720165
2015-09-12,0.7272727272727273,0.0,0.296875,0.5189255189255189,0.375,0.9737047136735489,0.4233576642335767,0.3838908736602793,0.0,0.79,0.6417004048582995,0.7016460905349794
2015-09-13,0.7272727272727273,0.0,0.40625,0.442002442002442,0.35060975609756095,0.9804246201791976,0.8686131386861315,0.6521597921403052,0.0,0.05,0.6720647773279351,0.7222222222222222
2015-09-14,0.7272727272727273,0.0,0.25,0.5274725274725275,0.4573170731707317,0.9849045578496299,0.7299270072992702,0.46638518999675216,0.0,0.36000000000000004,0.6801619433198379,0.7613168724279835
2015-09-15,0.7272727272727273,0.0,0.34375,0.37362637362637363,0.36585365853658536,0.9840280483054149,0.8175182481751825,0.6177330302046119,0.0,0.38,0.7226720647773278,0.7757201646090535
2015-09-16,0.7272727272727273,0.0,0.390625,0.336996336996337,0.32621951219512196,0.9816906895208415,0.854014598540146,0.6372198765833063,0.0,0.48,0.7044534412955464,0.7510288065843622
2015-09-17,0.7272727272727273,0.0,0.484375,0.34798534798534797,0.32621951219512196,0.9808141799766266,0.832116788321168,0.6398181227671321,0.0,0.15000000000000002,0.7165991902834007,0.7469135802469136
2015-09-18,0.7272727272727273,0.0,0.375,0.41758241758241765,0.3871951219512195,0.9803272302298404,0.7299270072992702,0.5852549529067879,0.0,0.25,0.7206477732793521,0.7572016460905349
2015-09-19,0.7272727272727273,0.0,0.375,0.4932844932844932,0.43902439024390244,0.9774055317491236,0.8394160583941607,0.5667424488470282,0.0,0.26,0.7226720647773278,0.7654320987654322
2015-09-20,0.7272727272727273,0.0,0.3125,0.6239316239316239,0.5182926829268293,0.9761394624074796,0.562043795620438,0.4410522897044495,0.0,0.45,0.6882591093117407,0.7613168724279835
2015-09-21,0.7272727272727273,0.0,0.234375,0.5396825396825397,0.46646341463414637,0.9780872613946241,0.7299270072992702,0.4592400129912309,0.0,0.04000000000000001,0.7105263157894736,0.771604938271605
2015-09-22,0.7272727272727273,0.0,0.28125,0.3724053724053724,0.3932926829268293,0.9790611608881964,0.8175182481751825,0.5560246833387463,0.0,0.05,0.7287449392712549,0.7983539094650205
2015-09-23,0.7272727272727273,0.0,0.265625,0.48840048840048833,0.43597560975609756,0.9747760031164785,0.15328467153284675,0.23514127963624554,0.0,0.66,0.6477732793522266,0.7592592592592593
2015-09-24,0.7272727272727273,0.0,0.296875,0.4700854700854701,0.4420731707317073,0.97156213478769,0.7518248175182483,0.5248457291328353,0.0,0.30000000000000004,0.7246963562753035,0.7880658436213992
2015-09-25,0.7272727272727273,0.0,0.390625,0.4713064713064713,0.4603658536585366,0.97156213478769,0.6934306569343066,0.47970120168886,0.0,0.29,0.7327935222672063,0.7880658436213992
2015-09-26,0.7272727272727273,0.0,0.28125,0.44688644688644685,0.4115853658536585,0.9750681729645502,0.8029197080291972,0.4699577784995128,0.0,0.19,0.7024291497975707,0.7674897119341564
2015-09-27,0.7272727272727273,0.0,0.296875,0.26251526251526247,0.2774390243902439,0.9786716010907675,0.8175182481751825,0.5670672296200066,0.0,0.0,0.686234817813765,0.7572016460905349
2015-09-28,0.7272727272727273,0.0,0.25,0.264957264957265,0.2682926829268293,0.9830541488118427,0.40875912408759124,0.36472880805456315,0.0,0.58,0.637651821862348,0.7469135802469136
2015-09-29,0.7272727272727273,0.0,0.359375,0.22832722832722838,0.2652439024390244,0.9870471367354889,0.6861313868613139,0.5544007794738551,0.0,0.34,0.6983805668016193,0.7613168724279835
2015-09-30,0.7272727272727273,0.0,0.40625,0.3345543345543345,0.3231707317073171,0.9845149980522011,0.27007299270073,0.31633647288080546,0.0,0.8900000000000001,0.6923076923076922,0.7448559670781894
2015-10-01,0.8181818181818182,0.1986379114642452,0.5625,0.7277167277167277,0.4268292682926829,0.9670821971172576,0.0,0.05651185449821371,0.0,0.8300000000000001,0.5485829959514169,0.6419753086419753
2015-10-02,0.8181818181818182,0.0,0.578125,0.4346764346764347,0.2835365853658537,0.9773081417997663,0.7664233576642336,0.45729132835336145,0.0,0.27999999999999997,0.5202429149797569,0.6460905349794239
2015-10-03,0.8181818181818182,0.0,0.59375,0.3846153846153846,0.3170731707317073,0.981885469419556,0.7445255474452555,0.5167262098083794,0.0,0.45,0.5870445344129553,0.7016460905349794
2015-10-04,0.8181818181818182,0.0,0.28125,0.2564102564102564,0.1981707317073171,0.9893844955200624,0.6496350364963505,0.40142903540110425,0.0,0.63,0.534412955465587,0.6481481481481481
2015-10-05,0.8181818181818182,0.0,0.296875,0.3846153846153846,0.27134146341463417,0.9868523568367745,0.8029197080291972,0.528418317635596,0.0,0.010000000000000002,0.5506072874493926,0.676954732510288
2015-10-06,0.8181818181818182,0.0,0.296875,0.48351648351648346,0.33536585365853655,0.9844176081028438,0.7664233576642336,0.48911984410522896,0.0,0.0,0.5627530364372468,0.691358024691358
